Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source,Owner First Name,Owner Last Name
Hardware store,,Hamshaw Lumber-Amherst,(413) 253-3411,,acehardware.com,,10,4.3,,,,,,,,,,,,"150 College St, Amherst, MA 01002",Amherst,HAMPSHIRE,MA,,"9FFQ+C6 Amherst, Massachusetts",Google Maps,,
General contractor,,Castle Construction and Painting | Remodeling | Deck | carpenter | MA,(857) 888-5242,,ocastl.com,,38,5.0,,,,,,,,,,,,"230 Clifton St, Malden, MA 02148",Malden,MIDDLESEX,MA,,"CWJF+G2 Malden, Massachusetts",Google Maps,,
Lumber store,,Howe Lumber,(508) 885-5396,,howelumber.com,,76,4.5,,,,,,,,,,,,"225 W Main St, East Brookfield, MA 01515",East Brookfield,WORCESTER,MA,,"6WFQ+7V East Brookfield, Massachusetts",Google Maps,,
Contractor,,"Amazon Granite and Marble, Inc.",(508) 392-9669,,amazongranite.com,,109,4.9,,,,,,,,,,,,"171 Clay Pond Rd, Bourne, MA 02532",Buzzards Bay,BARNSTABLE,MA,,"PC97+3M Bourne, Massachusetts",Google Maps,,
Countertop contractor,,Global Marble & Granite Inc.,(508) 771-1001,,globalcapecod.com,,150,4.9,,,,,,,,,,,,"70 Corporation St, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MP82+48 Hyannis, Barnstable, MA",Google Maps,,
Countertop store,,EF Granite,(781) 558-5872,,efgranite.com,,137,5.0,,,,,,,,,,,,"58 Pulaski Rear St Unit 112, Peabody, MA 01960",Peabody,ESSEX,MA,,"G3RC+G4 Peabody, Massachusetts",Google Maps,,
Appliance store,,Western Mass Appliances,(413) 233-8779,,wmappliances.com,,227,4.9,,,,,,,,,,,,"2295 Northampton St, Holyoke, MA 01040",Holyoke,HAMPDEN,MA,,"59J8+JW Holyoke, Massachusetts",Google Maps,,
Hardware store,,Tedford's Building Materials And Hardware,(978) 356-4387,,stores.truevalue.com,,37,4.6,,,,,,,,,,,,"10 Brown Square, Ipswich, MA 01938",Ipswich,ESSEX,MA,,"M5J5+29 Ipswich, Massachusetts",Google Maps,,
Countertop store,,KPX Countertops Inc,(508) 970-8999,,kpxcountertops.com,,4,5.0,,,,,,,,,,,,"181A Mill St S, Marlborough, MA 01752",Marlborough,MIDDLESEX,MA,,"8FH5+H8 Marlborough, Massachusetts",Google Maps,,
Clothing store,,Carter's Clothing,(508) 993-8221,,cartersma.com,,133,4.7,,,,,,,,,,,,"55 William St, New Bedford, MA 02740",New Bedford,BRISTOL,MA,,"J3PG+72 New Bedford, Massachusetts",Google Maps,,
Cabinet store,,New England Meetinghouse Design Inc,(413) 397-3085,,nemeetinghouse.com,,4,5.0,,,,,,,,,,,,"222 Greenfield Rd, South Deerfield, MA 01373",South Deerfield,FRANKLIN,MA,,"G92R+RW South Deerfield, Deerfield, MA",Google Maps,,
Floor refinishing service,,Northeast Stone & Concrete Solutions,(617) 251-0441,,northeaststoneconcrete.com,,13,5.0,,,,,,,,,,,,"24 Putnam Rd, Revere, MA 02151",Revere,SUFFOLK,MA,,"C2H6+34 Revere, Massachusetts",Google Maps,,
General contractor,,JM Remodeling,(508) 987-3817,,jm-remodeling.com,,5,4.2,,,,,,,,,,,,"24 Scenic Dr, Worcester, MA 01602",Worcester,WORCESTER,MA,,"74J9+JW Worcester, Massachusetts",Google Maps,,
Home improvement store,,Fairview Millwork & Kitchens,(508) 697-6128,,fairvu.com,,39,4.0,,,,,,,,,,,,"100 Pearl St, Bridgewater, MA 02324",Bridgewater,PLYMOUTH,MA,,"X2WF+4J Bridgewater, Massachusetts",Google Maps,,
Kitchen remodeler,,Sandwich Kitchens & Construction,(508) 574-2002,,sandwichkitchens.com,,15,5.0,,,,,,,,,,,,"5 Winnies Way, East Sandwich, MA 02537",East Sandwich,BARNSTABLE,MA,,"PHC8+PC East Sandwich, Sandwich, MA",Google Maps,,
Countertop store,,A Kings Stone Marble & Granite and Cabinetry,(781) 842-4662,,akingsstone.com,,29,4.6,,,,,,,,,,,,"67 Bennett St, Lynn, MA 01905",Lynn,ESSEX,MA,,"F24Q+P8 Lynn, Massachusetts",Google Maps,,
Siding contractor,,Alliance Home Improvement Inc,(413) 883-3802,,alliancehomeinc.co,,80,4.8,,,,,,,,,,,,"375 Chicopee St, Chicopee, MA 01013",Chicopee,HAMPDEN,MA,,"59CG+WR Chicopee, Massachusetts",Google Maps,,
Flooring store,,LeBranti Tile and Stone Inc,(781) 933-3339,,,,3,5.0,,,,,,,,,,,,"134 Newbury St #3, Peabody, MA 01960",Peabody,ESSEX,MA,,"G2P6+R8 Peabody, Massachusetts",Google Maps,,
Bakery,,Flour Girls Baking Company,(774) 202-5884,,flourgirlsbaking.com,,191,4.3,,,,,,,,,,,,"230 Huttleston Ave, Fairhaven, MA 02719",Fairhaven,BRISTOL,MA,,"J4RC+MG Fairhaven, Massachusetts",Google Maps,,
Countertop store,,Stone Depot Inc,(781) 251-9700,,stone-depot.us,,29,4.7,,,,,,,,,,,,"34 Legacy Blvd, Dedham, MA 02026",Dedham,NORFOLK,MA,,"6RMC+QR Dedham, Massachusetts",Google Maps,,
Department store,,JCPenney,(413) 586-5505,,jcpenney.com,,412,4.2,,,,,,,,,,,,"367 Russell St A, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9F42+76 Hadley, Massachusetts",Google Maps,,
Bathroom remodeler,,Re-Bath,(781) 358-5916,,rebath.com,,221,4.9,,,,,,,,,,,,"150 New Boston St E, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"GV53+8V Woburn, Massachusetts",Google Maps,,
Appliance store,,Dave's Appliance Inc,(508) 867-3122,,davesapp.com,,47,4.0,,,,,,,,,,,,"42 W Main St, Brookfield, MA 01506",Brookfield,WORCESTER,MA,,"6V9P+9V Brookfield, Massachusetts",Google Maps,,
Kitchen remodeler,,Duncan Kitchen & Bath,(781) 293-1121,,duncankitchenandbath.com,,35,4.8,,,,,,,,,,,,"239 Liberty St, Hanson, MA 02341",Hanson,PLYMOUTH,MA,,"34CF+3P Hanson, Massachusetts",Google Maps,,
Countertop store,,Atlantic Marble & Granite,(508) 540-9770,,atlanticmarbleandgranite.com,,48,4.9,,,,,,,,,,,,"229 Teaticket Hwy, Teaticket, MA 02536",East Falmouth,BARNSTABLE,MA,,"HC83+JX Teaticket, Falmouth, MA",Google Maps,,
Marble contractor,,Colonial Stone,(978) 716-1772,,colonialstoneinc.com,,22,4.9,,,,,,,,,,,,"189 N Main St, Middleton, MA 01949",Middleton,ESSEX,MA,,"JX48+XR Middleton, Massachusetts",Google Maps,,
Countertop store,,New Era Stone Designs LLC,(978) 702-6604,,newerastone.net,,37,5.0,,,,,,,,,,,,"10 Avco Road Unit Left 10 Avco Road Left Unit, Haverhill, MA 01835",Haverhill,ESSEX,MA,,"QV5R+V5 Haverhill, Massachusetts",Google Maps,,
Building materials supplier,,Wilsonart,(978) 664-5230,,wilsonart.com,,18,4.5,,,,,,,,,,,,"29 Concord St, North Reading, MA 01864",North Reading,MIDDLESEX,MA,,"HV7F+7X North Reading, Massachusetts",Google Maps,,
Construction company,,Alpha Seamless Gutter,(508) 496-5173,,alphagutter.com,,10,5.0,,,,,,,,,,,,"35 Hathaway St, New Bedford, MA 02746",New Bedford,BRISTOL,MA,,"M38G+9Q New Bedford, Massachusetts",Google Maps,,
Countertop contractor,,Interior Stone & Tile,(781) 893-6900,,interiorstone.net,,7,4.3,,,,,,,,,,,,"187 Lexington St, Waltham, MA 02452",Waltham,MIDDLESEX,MA,,"9QM7+4H Waltham, Massachusetts",Google Maps,,
Bakery,,Greggory's Pastry Shop,(413) 586-9900,,fb.me,,126,4.5,,,,,,,,,,,,"195 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"8CVC+6C Hadley, Massachusetts",Google Maps,,
Bathroom remodeler,,The Vanity Store,(978) 535-1900,,fabriziokitchenandbath.com,,,5.0,,,,,,,,,,,,"134 Newbury St Unit E, Peabody, MA 01960",Peabody,ESSEX,MA,,"G2P6+V8 Peabody, Massachusetts",Google Maps,,
Bakery,,The Goods Bakery & Cafe,(774) 745-0357,,thegoodsbakerycafe.com,,49,4.8,,,,,,,,,,,,"320 Main St, Spencer, MA 01562",Spencer,WORCESTER,MA,,"722F+G8 Spencer, Massachusetts",Google Maps,,
Cabinet maker,,Woodworking Unlimited,(781) 447-2682,,woodworkingunlimited.net,,,,,,,,,,,,,,,"18 Commercial Way, Hanson, MA 02341",Hanson,PLYMOUTH,MA,,"332W+C9 Hanson, Massachusetts",Google Maps,,
Countertop store,,American Stone,(508) 778-1123,,americanstonecape.com,,32,4.6,,,,,,,,,,,,"160 Rosary Ln, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MPCM+C2 Hyannis, Barnstable, MA",Google Maps,,
Marble contractor,,Global Granite MA,(781) 826-1522,,globalgranitemass.com,,133,4.9,,,,,,,,,,,,"38 Corporate Park Dr 900 Unit 900, Pembroke, MA 02359",Pembroke,PLYMOUTH,MA,,"462M+R2 Pembroke, Massachusetts",Google Maps,,
Supermarket,,Hampton Ponds Market,(413) 642-2244,,hpondsmarket.com,,143,4.7,,,,,,,,,,,,"1029 N Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"58H5+2V Westfield, Massachusetts",Google Maps,,
Kitchen remodeler,,TopChoice Stone & Cabinets Inc,(617) 767-1554,,topchoicesc.com,,5,5.0,,,,,,,,,,,,"925 Main St, Wakefield, MA 01880",Wakefield,MIDDLESEX,MA,,"FWMM+38 Wakefield, Massachusetts",Google Maps,,
Pawn shop,,Empire Loan of New Bedford,(508) 997-1307,,empireloan.com,,507,4.8,,,,,,,,,,,,"1304 Acushnet Ave, New Bedford, MA 02746",New Bedford,BRISTOL,MA,,"M35F+R5 New Bedford, Massachusetts",Google Maps,,
Cabinet store,,CBC KITCHEN & BATH,(617) 307-1220,,cbckitchen.com,,3,4.7,,,,,,,,,,,,"142 Galen St, Watertown, MA 02472",Watertown,MIDDLESEX,MA,,"9R67+4W Watertown, Massachusetts",Google Maps,,
Department store,,Target,(413) 586-5945,,target.com,,335,4.1,,,,,,,,,,,,"367 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9F43+W8 Hadley, Massachusetts",Google Maps,,
Granite supplier,,"Vector Stone, LLC",(978) 656-0060,,vectorstone.com,,5,3.4,,,,,,,,,,,,"174 Old Canal Dr, Lowell, MA 01851",Lowell,MIDDLESEX,MA,,"JMF4+36 Lowell, Massachusetts",Google Maps,,
Heating contractor,,Sentry Oil Inc,(508) 886-4337,,sentryoil.com,,31,5.0,,,,,,,,,,,,"13 Pommogussett Rd, Rutland, MA 01543",Rutland,WORCESTER,MA,,"92HV+7H Rutland, Massachusetts",Google Maps,,
Bathroom remodeler,,New Look Refinishing,(781) 767-1087,,newlookrefinishing.com,,127,4.9,,,,,,,,,,,,"516 Bedford St, East Bridgewater, MA 02333",East Bridgewater,PLYMOUTH,MA,,"229R+P6 East Bridgewater, Massachusetts",Google Maps,,
Countertop contractor,,Infinity Marble and Granite Inc.,(774) 302-4263,,infinitymarblegranite.com,,2,5.0,,,,,,,,,,,,"8 Otis Park Dr, Bourne, MA 02532",Buzzards Bay,BARNSTABLE,MA,,"PC67+R5 Bourne, Massachusetts",Google Maps,,
Countertop store,,Strong Stone Marble and Granite,(978) 798-4624,,strongstonegranitecountertops.com,,11,5.0,,,,,,,,,,,,"58 Pulaski St Building D, Peabody, MA 01960",Peabody,ESSEX,MA,,"G3RG+86 Peabody, Massachusetts",Google Maps,,
Bakery,,The Breadbasket Bakery and Cafe,(413) 862-0044,,,,300,4.8,,,,,,,,,,,,"815 Blandford Rd, Russell, MA 01071",Russell,HAMPDEN,MA,,"548Q+MQ Russell, Massachusetts",Google Maps,,
Granite supplier,,Rosy's Marble & Granite,(978) 663-2723,,,,17,4.4,,,,,,,,,,,,"86 Billerica Ave Ste 5, North Billerica, MA 01862",North Billerica,MIDDLESEX,MA,,"JP28+7M North Billerica, Billerica, MA",Google Maps,,
Party store,,Party City,(508) 525-4635,,stores.partycity.com,,221,4.1,,,,,,,,,,,,"86 N Dartmouth Mall, North Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"J2R5+WW North Dartmouth, Dartmouth, MA",Google Maps,,
Marble supplier,,United Marble,(617) 926-6226,,unitedmarble.com,,7,5.0,,,,,,,,,,,,"10 Munroe Ave, Watertown, MA 02472",Watertown,MIDDLESEX,MA,,"9R8V+4P Watertown, Massachusetts",Google Maps,,
Tree service,,Family Tree and Home,(413) 404-4110,,familytreeandhome.com,,62,4.5,,,,,,,,,,,,"PO Box 3699, Amherst, MA 01002",Amherst,HAMPSHIRE,MA,,"9GHG+JX Amherst, Massachusetts",Google Maps,,
Handyman/Handywoman/Handyperson,,Mr. Handyman of South Essex County,(978) 290-4472,,mrhandyman.com,,355,4.9,,,,,,,,,,,,"179 Lake St, Peabody, MA 01960",Peabody,ESSEX,MA,,"G2G2+C9 Peabody, Massachusetts",Google Maps,,
Contractor,,Northeast Kitchen and Bathroom,(617) 650-8814,,northeastkandb.com,,25,4.7,,,,,,,,,,,,"333 Pleasant St Suite 9, Worcester, MA 01609",Worcester,WORCESTER,MA,,"757P+M8 Worcester, Massachusetts",Google Maps,,
Appliance store,,"George Washington Toma TV and Appliance, Inc.",(508) 586-9508,,gwtoma.com,,574,4.9,,,,,,,,,,,,"5 Westgate Dr, Brockton, MA 02301",Brockton,PLYMOUTH,MA,,"3XQ3+P7 Brockton, Massachusetts",Google Maps,,
Countertop store,,"Granite World, Inc",(508) 430-1085,,gwcstones.com,,92,5.0,,,,,,,,,,,,"202 Queen Anne Rd, Harwich, MA 02645",Harwich,BARNSTABLE,MA,,"MWX3+C8 Harwich, Massachusetts",Google Maps,,
Granite supplier,,Granite Girls USA Inc.,(856) 332-1913,,granitegirlsusa.com,,54,5.0,,,,,,,,,,,,"2 Surrey Ln, Peabody, MA 01960",Peabody,ESSEX,MA,,"HX6F+JH Peabody, Massachusetts",Google Maps,,
Contractor,,Home Services at The Home Depot,(844) 476-2140,,homedepot.com,,,5.0,,,,,,,,,,,,"514 E Main St, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"477H+9H Westfield, Massachusetts",Google Maps,,
Kitchen remodeler,,Kitchens By Lombco LLC,(978) 858-0700,,kitchensbylombco.com,,19,4.6,,,,,,,,,,,,"1445 Main St STE 6, Tewksbury, MA 01876",Tewksbury,MIDDLESEX,MA,,"JQ2G+6Q Tewksbury, Massachusetts",Google Maps,,
Dessert shop,,Crumbl - Dartmouth,(339) 255-5020,,crumblcookies.com,,1546,4.7,,,,,,,,,,,,"452 A State Rd, Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"J2V3+77 Dartmouth, Massachusetts",Google Maps,,
Furniture store,,IKEA,(888) 888-4532,,ikea.com,,10943,4.2,,,,,,,,,,,,"1 Ikea Way, Stoughton, MA 02072",Stoughton,NORFOLK,MA,,"4WQJ+8Q Stoughton, Massachusetts",Google Maps,,
Kitchen supply store,,The Baker's Pin,(413) 586-7978,,thebakerspin.com,,32,4.6,,,,,,,,,,,,"34 Bridge St, Northampton, MA 01060",Northampton,HAMPSHIRE,MA,,"89CC+QW Northampton, Massachusetts",Google Maps,,
Kitchen remodeler,,Dream Home Remodeling Inc,(617) 771-4426,,dreamhomeremodelings.com,,,5.0,,,,,,,,,,,,"14 Meadow Dr, Middleton, MA 01949",Middleton,ESSEX,MA,,"HXPP+2M Middleton, Massachusetts",Google Maps,,
Siding contractor,,"Scott's Siding & Remodeling Co., Inc.",(508) 752-3388,,scottssidingandremodeling.com,,41,4.8,,,,,,,,,,,,"70 James St #127a, Worcester, MA 01603",Worcester,WORCESTER,MA,,"65J2+Q3 Worcester, Massachusetts",Google Maps,,
Kitchen remodeler,,Stoneridge Design,(781) 982-3400,,stoneridgecabinetdesign.com,,9,4.6,,,,,,,,,,,,"864 Plain St # 1, Marshfield, MA 02050",Marshfield,PLYMOUTH,MA,,"464W+PR Marshfield, Massachusetts",Google Maps,,
Kitchen remodeler,,Thomas Michaels Design Remodel,(508) 295-1311,,tmkitchens.com,,48,4.8,,,,,,,,,,,,"3127 Cranberry Hwy, East Wareham, MA 02538",East Wareham,PLYMOUTH,MA,,"Q936+P6 East Wareham, Wareham, MA",Google Maps,,
Countertop contractor,,Superior Marble & Granite LLC,(978) 539-8746,,stonesuperior.com,,42,5.0,,,,,,,,,,,,"31 Turnpike Rd, Ipswich, MA 01938",Ipswich,ESSEX,MA,,"M3FG+PV Ipswich, Massachusetts",Google Maps,,
Country club,,Tekoa Country Club,(413) 568-1636,,tekoacc.com,,240,4.3,,,,,,,,,,,,"459 Russell Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"46M7+CM Westfield, Massachusetts",Google Maps,,
General contractor,,Tucceri Granite Restoration,(978) 886-4648,,granite-restoration.com,,8,5.0,,,,,,,,,,,,"30 Henry J Dr, Tewksbury, MA 01876",Tewksbury,MIDDLESEX,MA,,"JQ27+PV Tewksbury, Massachusetts",Google Maps,,
Coffee shop,,The Nook,(774) 202-7444,,thenookfhvn.com,,302,4.8,,,,,,,,,,,,"58 Washington St, Fairhaven, MA 02719",Fairhaven,BRISTOL,MA,,"J3QX+3G Fairhaven, Massachusetts",Google Maps,,
Countertop contractor,,SMB Marble & Granite,(978) 562-5188,,smbstone.com,,21,4.9,,,,,,,,,,,,"312 Main St Suite #9, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9CRR+XC Hudson, Massachusetts",Google Maps,,
Garden center,,Garden Center at The Home Depot,(413) 587-2790,,homedepot.com,,2,5.0,,,,,,,,,,,,"350 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9C5W+VV Hadley, Massachusetts",Google Maps,,
Flooring store,,The Flooring Source,(978) 762-7644,,theflooringsource.com,,95,5.0,,,,,,,,,,,,"232 S Main St K, Middleton, MA 01949",Middleton,ESSEX,MA,,"H2H3+96 Middleton, Massachusetts",Google Maps,,
Granite supplier,,Feature Marble Granite,(508) 779-7727,,featuremarblegranite.com,,4,2.0,,,,,,,,,,,,"28 Piedmont St, Worcester, MA 01610",Worcester,WORCESTER,MA,,"755Q+58 Worcester, Massachusetts",Google Maps,,
Kitchen remodeler,,Stella Kitchens,(781) 659-2100,,stellakitchens.com,,12,5.0,,,,,,,,,,,,"428 Washington St, Norwell, MA 02061",Norwell,PLYMOUTH,MA,,"545V+RQ Norwell, Massachusetts",Google Maps,,
Countertop contractor,,New Granite Corp,(774) 476-4807,,newgranitecorp.slabware.com,,20,5.0,,,,,,,,,,,,"78 Middleboro Rd, East Freetown, MA 02717",East Freetown,BRISTOL,MA,,"Q375+HC East Freetown, Freetown, MA",Google Maps,,
Granite supplier,,"Absolute Stone, LLC",(781) 982-9105,,absolutestones.com,,9,4.4,,,,,,,,,,,,"857 Market St, Rockland, MA 02370",Rockland,PLYMOUTH,MA,,"4495+VX Rockland, Massachusetts",Google Maps,,
Bakery,,Chrissy G's Bakery,(413) 579-5867,,chrissygsbakery.com,,63,4.7,,,,,,,,,,,,"124 Elm St, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"47F2+7H Westfield, Massachusetts",Google Maps,,
Tile store,,Luigi's Imported Tile Inc,(978) 640-9001,,luigistile.com,,2,5.0,,,,,,,,,,,,"1585 Shawsheen St, Tewksbury, MA 01876",Tewksbury,MIDDLESEX,MA,,"JR98+47 Tewksbury, Massachusetts",Google Maps,,
Flooring store,,Spectrum Tile and Carpet,(508) 837-6022,,spectrumtileandcarpets.com,,,,,,,,,,,,,,,"288 Plymouth Ave, Fall River, MA 02721",Fall River,BRISTOL,MA,,"MVW2+64 Fall River, Massachusetts",Google Maps,,
Countertop store,,Arts Marble & Granite,(508) 203-0064,,,,,,,,,,,,,,,,,"279 Brigham St, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9CC7+PX Hudson, Massachusetts",Google Maps,,
Welder,,Amherst Welding Inc.,(413) 253-4867,,amherstwelding.com,,30,4.9,,,,,,,,,,,,"330 Harkness Rd, Amherst, MA 01002",Amherst,HAMPSHIRE,MA,,"9G7F+8P Amherst, Massachusetts",Google Maps,,
Appliance store,,Gray's Appliance,(781) 665-2671,,graysappliance.com,,103,4.3,,,,,,,,,,,,"945 Main St, Melrose, MA 02176",Melrose,MIDDLESEX,MA,,"FW8Q+RG Melrose, Massachusetts",Google Maps,,
Kitchen remodeler,,Aparicio Kitchen Designs Inc,(508) 459-2148,,akitchendesign.com,,12,4.7,,,,,,,,,,,,"509 Washington St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"55P7+FM Auburn, Massachusetts",Google Maps,,
Countertop store,,Solid Surface Repair,(888) 349-8677,,solidsurfacerepair.net,,12,4.8,,,,,,,,,,,,"715 Pleasant St, Bridgewater, MA 02324",Bridgewater,PLYMOUTH,MA,,"XXGX+3X Bridgewater, Massachusetts",Google Maps,,
Marble contractor,,Ricciardi Marble & Granite,(508) 790-2734,,capecodcountertops.com,,18,4.4,,,,,,,,,,,,"174 Airport Rd, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MPF4+8G Hyannis, Barnstable, MA",Google Maps,,
Home improvement store,,Hingham Lumber Company,(781) 749-4200,,hinghamlumber.com,,282,4.7,,,,,,,,,,,,"165 Chief Justice Cushing Hwy, Cohasset, MA 02025",Cohasset,NORFOLK,MA,,"65R9+F3 Cohasset, Massachusetts",Google Maps,,
Bathroom remodeler,,Living Baths,(413) 299-2440,,livingbaths.com,,46,4.9,,,,,,,,,,,,"55 Circuit Ave, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"39VQ+RQ West Springfield, Massachusetts",Google Maps,,
Countertop contractor,,JS Marble and Granite LLC,(781) 346-8907,,,,,,,,,,,,,,,,,"7, 1 Innis Dr c, Billerica, MA 01821",Billerica,MIDDLESEX,MA,,"HP2M+8J Billerica, Massachusetts",Google Maps,,
Liquor store,,Cardoza's Wine & Spirits,(774) 206-1741,,cardozaswine.com,,178,4.0,,,,,,,,,,,,"6 Sconticut Neck Rd, Fairhaven, MA 02719",Fairhaven,BRISTOL,MA,,"J4R9+34 Fairhaven, Massachusetts",Google Maps,,
Granite supplier,,Marlboro Granite Countertop,(508) 826-2310,,marlborogranite.com,,19,5.0,,,,,,,,,,,,"84 Washington St Home Office, Marlborough, MA 01752",Marlborough,MIDDLESEX,MA,,"8FX2+46 Marlborough, Massachusetts",Google Maps,,
Cannabis store,,The Heirloom Collective,(413) 540-6602,,theheirloomcollective.us,,222,4.5,,,,,,,,,,,,"457 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9F77+M4 Hadley, Massachusetts",Google Maps,,
Countertop store,,Stone Projects LLC,(781) 939-9944,,,,32,4.6,,,,,,,,,,,,"400 W Cummings Park #1975, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"FVWF+MC Woburn, Massachusetts",Google Maps,,
Appliance store,,KAM Appliances,(800) 649-2221,,kamappliances.com,,400,4.6,,,,,,,,,,,,"1176 Washington St, Hanover, MA 02339",Hanover,PLYMOUTH,MA,,"45P5+H3 Hanover, Massachusetts",Google Maps,,
Granite supplier,,Traditional Marble Granite & Cabinets,(774) 242-2645,,,,2,5.0,,,,,,,,,,,,"123 Paine St, Worcester, MA 01605",Worcester,WORCESTER,MA,,"76P5+G3 Worcester, Massachusetts",Google Maps,,
Marble supplier,,Cape Cod Quartz,(508) 771-1001,,capecodquartz.com,,6,4.5,,,,,,,,,,,,"70 Corporation St, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MP82+58 Hyannis, Barnstable, MA",Google Maps,,
Kitchen remodeler,,Ocean Marble & Granite,(857) 829-8020,,,,4,4.0,,,,,,,,,,,,"59 Grove St, Lynn, MA 01905",Lynn,ESSEX,MA,,"F29P+FG Lynn, Massachusetts",Google Maps,,
Appliance store,,Contractors Home Appliances,(413) 739-8800,,contractorshomeappliances.com,,28,4.6,,,,,,,,,,,,"2025 Riverdale St, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"5958+9X West Springfield, Massachusetts",Google Maps,,
Appliance store,,Appliance Corner,(978) 686-9988,,appliancecorner.com,,58,4.7,,,,,,,,,,,,"199 Lowell St, Lawrence, MA 01840",Lawrence,ESSEX,MA,,"PR4J+R8 Lawrence, Massachusetts",Google Maps,,
Donut shop,,Daily Made Donuts,(774) 305-4441,,,,99,4.8,,,,,,,,,,,,"102 Rockdale Ave, New Bedford, MA 02740",New Bedford,BRISTOL,MA,,"J377+MV New Bedford, Massachusetts",Google Maps,,
Countertop store,,SMB STONEWORKS,(978) 300-0762,,smbstoneworks.com,,,,,,,,,,,,,,,"312 Main St Suite 100, Hudson, MA 01749",Hudson,MIDDLESEX,MA,,"9CRR+XC Hudson, Massachusetts",Google Maps,,
Department store,,Walmart,(413) 586-4231,,walmart.com,,1822,4.0,,,,,,,,,,,,"337 Russell St, Hadley, MA 01035",Hadley,HAMPSHIRE,MA,,"9C3W+WX Hadley, Massachusetts",Google Maps,,
Granite supplier,,Sygma Stone Inc,(781) 438-0029,,sygmastone.com,,11,4.6,,,,,,,,,,,,"21 Manison St, Stoneham, MA 02180",Stoneham,MIDDLESEX,MA,,"FVHQ+CV Stoneham, Massachusetts",Google Maps,,
Hardware store,,Tw's Watson Family Hardware,(781) 544-6077,,stores.truevalue.com,,27,4.9,,,,,,,,,,,,"1 Cole Pkwy, Scituate, MA 02066",Scituate,PLYMOUTH,MA,,"57VF+CV Scituate, Massachusetts",Google Maps,,
Plumbing supply store,,F.W. Webb Company - Auburn,(508) 757-9322,,fwwebb.com,,76,4.3,,,,,,,,,,,,"33 Sword St, Auburn, MA 01501",Auburn,WORCESTER,MA,,"65FC+34 Auburn, Massachusetts",Google Maps,,
Kitchen remodeler,,Lewis & Weldon Custom Kitchens,(508) 778-5757,,lewisandweldon.com,,21,4.4,,,,,,,,,,,,"111 Airport Rd, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MPC3+VQ Hyannis, Barnstable, MA",Google Maps,,
Countertop store,,Rock Solid Tops,(781) 312-7799,,rscountertops.com,,19,4.9,,,,,,,,,,,,"236 Water St, Pembroke, MA 02359",Pembroke,PLYMOUTH,MA,,"4649+78 Pembroke, Massachusetts",Google Maps,,
Cannabis store,,Cannabis Connection,(413) 752-2269,,ccofwestfield.com,,941,4.8,,,,,,,,,,,,"40 Westfield Industrial Park Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"47RC+P6 Westfield, Massachusetts",Google Maps,,
Cabinet store,,Cabinets To Go - Woburn,(339) 227-6193,,cabinetstogo.com,,73,4.0,,,,,,,,,,,,"15-b Cummings Park Dr, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"FVXG+G2 Woburn, Massachusetts",Google Maps,,
Electronics store,,Best Buy,(508) 984-0002,,stores.bestbuy.com,,2141,4.1,,,,,,,,,,,,"27 Faunce Corner Rd, North Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"J2V7+6C North Dartmouth, Dartmouth, MA",Google Maps,,
Cabinet store,,Luna Marble Granite,(617) 501-1676,,lunnamarblegranite.com,,,,,,,,,,,,,,,"54 Knox Trail, Acton, MA 01720",Acton,MIDDLESEX,MA,,"CHXG+V3 Acton, Massachusetts",Google Maps,,
